
SLAM MODE |  Maps: 1, KFs: 1, MPs: 312, Matches: 274

SLAM MODE |  Maps: 1, KFs: 332, MPs: 8822, Matches: 144

SLAM MODE |  Maps: 1, KFs: 332, MPs: 8822, Matches: 173

SLAM MODE |  Maps: 1, KFs: 333, MPs: 8857, Matches: 152

SLAM MODE |  Maps: 1, KFs: 333, MPs: 8857, Matches: 181

SLAM MODE |  Maps: 1, KFs: 333, MPs: 8857, Matches: 174

SLAM MODE |  Maps: 1, KFs: 333, MPs: 8929, Matches: 147

SLAM MODE |  Maps: 1, KFs: 334, MPs: 8886, Matches: 147

SLAM MODE |  Maps: 1, KFs: 335, MPs: 8912, Matches: 186

SLAM MODE |  Maps: 1, KFs: 335, MPs: 8912, Matches: 193

SLAM MODE |  Maps: 1, KFs: 336, MPs: 8945, Matches: 191

SLAM MODE |  Maps: 1, KFs: 336, MPs: 8945, Matches: 207

SLAM MODE |  Maps: 1, KFs: 336, MPs: 8945, Matches: 207

SLAM MODE |  Maps: 1, KFs: 337, MPs: 8971, Matches: 199

SLAM MODE |  Maps: 1, KFs: 337, MPs: 8971, Matches: 227

SLAM MODE |  Maps: 1, KFs: 337, MPs: 8971, Matches: 207

SLAM MODE |  Maps: 1, KFs: 337, MPs: 8971, Matches: 186

SLAM MODE |  Maps: 1, KFs: 337, MPs: 8971, Matches: 186

SLAM MODE |  Maps: 1, KFs: 337, MPs: 8971, Matches: 179

SLAM MODE |  Maps: 1, KFs: 338, MPs: 8983, Matches: 181

SLAM MODE |  Maps: 1, KFs: 338, MPs: 8983, Matches: 208

SLAM MODE |  Maps: 1, KFs: 339, MPs: 9010, Matches: 165

SLAM MODE |  Maps: 1, KFs: 339, MPs: 9010, Matches: 165

SLAM MODE |  Maps: 1, KFs: 339, MPs: 9010, Matches: 203

SLAM MODE |  Maps: 1, KFs: 339, MPs: 9010, Matches: 187

SLAM MODE |  Maps: 1, KFs: 339, MPs: 9010, Matches: 155

SLAM MODE |  Maps: 1, KFs: 339, MPs: 9010, Matches: 156

SLAM MODE |  Maps: 1, KFs: 339, MPs: 9010, Matches: 156

SLAM MODE |  Maps: 1, KFs: 340, MPs: 9055, Matches: 132

SLAM MODE |  Maps: 1, KFs: 340, MPs: 9055, Matches: 189

SLAM MODE |  Maps: 1, KFs: 340, MPs: 9055, Matches: 173

SLAM MODE |  Maps: 1, KFs: 341, MPs: 9133, Matches: 167

SLAM MODE |  Maps: 1, KFs: 341, MPs: 9133, Matches: 228

SLAM MODE |  Maps: 1, KFs: 341, MPs: 9133, Matches: 228

SLAM MODE |  Maps: 1, KFs: 341, MPs: 9133, Matches: 193

SLAM MODE |  Maps: 1, KFs: 341, MPs: 9133, Matches: 176

SLAM MODE |  Maps: 1, KFs: 342, MPs: 9146, Matches: 161

SLAM MODE |  Maps: 1, KFs: 342, MPs: 9146, Matches: 161

SLAM MODE |  Maps: 1, KFs: 342, MPs: 9146, Matches: 203

SLAM MODE |  Maps: 1, KFs: 342, MPs: 9146, Matches: 181

SLAM MODE |  Maps: 1, KFs: 342, MPs: 9146, Matches: 171

SLAM MODE |  Maps: 1, KFs: 342, MPs: 9146, Matches: 166

SLAM MODE |  Maps: 1, KFs: 342, MPs: 9146, Matches: 156

SLAM MODE |  Maps: 1, KFs: 342, MPs: 9146, Matches: 156

SLAM MODE |  Maps: 1, KFs: 343, MPs: 9173, Matches: 152

SLAM MODE |  Maps: 1, KFs: 343, MPs: 9173, Matches: 199

SLAM MODE |  Maps: 1, KFs: 343, MPs: 9173, Matches: 171

SLAM MODE |  Maps: 1, KFs: 343, MPs: 9173, Matches: 145

SLAM MODE |  Maps: 1, KFs: 343, MPs: 9173, Matches: 145

SLAM MODE |  Maps: 1, KFs: 344, MPs: 9233, Matches: 139

SLAM MODE |  Maps: 1, KFs: 345, MPs: 9270, Matches: 158

SLAM MODE |  Maps: 1, KFs: 346, MPs: 9287, Matches: 185

SLAM MODE |  Maps: 1, KFs: 346, MPs: 9287, Matches: 181

SLAM MODE |  Maps: 1, KFs: 346, MPs: 9287, Matches: 181

SLAM MODE |  Maps: 1, KFs: 347, MPs: 9320, Matches: 152

SLAM MODE |  Maps: 1, KFs: 347, MPs: 9320, Matches: 213

SLAM MODE |  Maps: 1, KFs: 347, MPs: 9320, Matches: 190

SLAM MODE |  Maps: 1, KFs: 347, MPs: 9320, Matches: 178

SLAM MODE |  Maps: 1, KFs: 347, MPs: 9394, Matches: 178

SLAM MODE |  Maps: 1, KFs: 348, MPs: 9352, Matches: 175

SLAM MODE |  Maps: 1, KFs: 348, MPs: 9352, Matches: 230

SLAM MODE |  Maps: 1, KFs: 348, MPs: 9352, Matches: 210

SLAM MODE |  Maps: 1, KFs: 348, MPs: 9352, Matches: 204

SLAM MODE |  Maps: 1, KFs: 348, MPs: 9352, Matches: 175

SLAM MODE |  Maps: 1, KFs: 348, MPs: 9352, Matches: 175

SLAM MODE |  Maps: 1, KFs: 348, MPs: 9352, Matches: 186

SLAM MODE |  Maps: 1, KFs: 349, MPs: 9384, Matches: 150

SLAM MODE |  Maps: 1, KFs: 349, MPs: 9384, Matches: 204

SLAM MODE |  Maps: 1, KFs: 349, MPs: 9384, Matches: 183

SLAM MODE |  Maps: 1, KFs: 349, MPs: 9461, Matches: 183

SLAM MODE |  Maps: 1, KFs: 350, MPs: 9439, Matches: 169

SLAM MODE |  Maps: 1, KFs: 350, MPs: 9439, Matches: 223

SLAM MODE |  Maps: 1, KFs: 350, MPs: 9439, Matches: 214

SLAM MODE |  Maps: 1, KFs: 351, MPs: 9501, Matches: 180

SLAM MODE |  Maps: 1, KFs: 351, MPs: 9501, Matches: 228

SLAM MODE |  Maps: 1, KFs: 351, MPs: 9501, Matches: 228

SLAM MODE |  Maps: 1, KFs: 351, MPs: 9501, Matches: 202

SLAM MODE |  Maps: 1, KFs: 351, MPs: 9501, Matches: 202

SLAM MODE |  Maps: 1, KFs: 351, MPs: 9501, Matches: 189

SLAM MODE |  Maps: 1, KFs: 351, MPs: 9501, Matches: 192

SLAM MODE |  Maps: 1, KFs: 352, MPs: 9545, Matches: 166

SLAM MODE |  Maps: 1, KFs: 352, MPs: 9541, Matches: 166

SLAM MODE |  Maps: 1, KFs: 352, MPs: 9541, Matches: 243

SLAM MODE |  Maps: 1, KFs: 353, MPs: 9577, Matches: 217

SLAM MODE |  Maps: 1, KFs: 353, MPs: 9577, Matches: 251

SLAM MODE |  Maps: 1, KFs: 354, MPs: 9602, Matches: 225

SLAM MODE |  Maps: 1, KFs: 354, MPs: 9602, Matches: 250

SLAM MODE |  Maps: 1, KFs: 354, MPs: 9602, Matches: 250

SLAM MODE |  Maps: 1, KFs: 354, MPs: 9602, Matches: 209

SLAM MODE |  Maps: 1, KFs: 355, MPs: 9658, Matches: 200

SLAM MODE |  Maps: 1, KFs: 355, MPs: 9658, Matches: 212

SLAM MODE |  Maps: 1, KFs: 355, MPs: 9738, Matches: 194

SLAM MODE |  Maps: 1, KFs: 356, MPs: 9703, Matches: 194

SLAM MODE |  Maps: 1, KFs: 356, MPs: 9703, Matches: 222

SLAM MODE |  Maps: 1, KFs: 357, MPs: 9732, Matches: 183

SLAM MODE |  Maps: 1, KFs: 358, MPs: 9766, Matches: 93

SLAM MODE |  Maps: 1, KFs: 359, MPs: 9807, Matches: 113

SLAM MODE |  Maps: 1, KFs: 359, MPs: 9807, Matches: 203

SLAM MODE |  Maps: 1, KFs: 359, MPs: 9807, Matches: 203

SLAM MODE |  Maps: 1, KFs: 360, MPs: 9789, Matches: 196

SLAM MODE |  Maps: 1, KFs: 360, MPs: 9789, Matches: 252

SLAM MODE |  Maps: 1, KFs: 360, MPs: 9789, Matches: 241

SLAM MODE |  Maps: 1, KFs: 360, MPs: 9789, Matches: 224

SLAM MODE |  Maps: 1, KFs: 360, MPs: 9789, Matches: 216

SLAM MODE |  Maps: 1, KFs: 360, MPs: 9789, Matches: 216

SLAM MODE |  Maps: 1, KFs: 361, MPs: 9819, Matches: 216

SLAM MODE |  Maps: 1, KFs: 361, MPs: 9819, Matches: 259

SLAM MODE |  Maps: 1, KFs: 361, MPs: 9819, Matches: 265

SLAM MODE |  Maps: 1, KFs: 362, MPs: 9862, Matches: 214

SLAM MODE |  Maps: 1, KFs: 362, MPs: 9861, Matches: 214

SLAM MODE |  Maps: 1, KFs: 362, MPs: 9861, Matches: 240

SLAM MODE |  Maps: 1, KFs: 363, MPs: 9899, Matches: 195

SLAM MODE |  Maps: 1, KFs: 364, MPs: 9909, Matches: 224

SLAM MODE |  Maps: 1, KFs: 364, MPs: 9909, Matches: 241

SLAM MODE |  Maps: 1, KFs: 364, MPs: 9909, Matches: 241

SLAM MODE |  Maps: 1, KFs: 364, MPs: 9909, Matches: 216

SLAM MODE |  Maps: 1, KFs: 364, MPs: 9909, Matches: 221

SLAM MODE |  Maps: 1, KFs: 364, MPs: 9909, Matches: 229

SLAM MODE |  Maps: 1, KFs: 364, MPs: 9909, Matches: 220

SLAM MODE |  Maps: 1, KFs: 364, MPs: 9982, Matches: 178

SLAM MODE |  Maps: 1, KFs: 365, MPs: 9919, Matches: 178

SLAM MODE |  Maps: 1, KFs: 365, MPs: 9919, Matches: 227

SLAM MODE |  Maps: 1, KFs: 365, MPs: 9919, Matches: 213

SLAM MODE |  Maps: 1, KFs: 366, MPs: 9936, Matches: 180

SLAM MODE |  Maps: 1, KFs: 366, MPs: 9936, Matches: 214

SLAM MODE |  Maps: 1, KFs: 366, MPs: 9936, Matches: 214

SLAM MODE |  Maps: 1, KFs: 366, MPs: 9936, Matches: 196

SLAM MODE |  Maps: 1, KFs: 366, MPs: 9936, Matches: 173

SLAM MODE |  Maps: 1, KFs: 367, MPs: 9966, Matches: 175

SLAM MODE |  Maps: 1, KFs: 367, MPs: 9966, Matches: 221

SLAM MODE |  Maps: 1, KFs: 367, MPs: 9966, Matches: 227

SLAM MODE |  Maps: 1, KFs: 367, MPs: 9966, Matches: 227

SLAM MODE |  Maps: 1, KFs: 367, MPs: 9966, Matches: 209

SLAM MODE |  Maps: 1, KFs: 367, MPs: 9966, Matches: 190

SLAM MODE |  Maps: 1, KFs: 367, MPs: 9966, Matches: 171

SLAM MODE |  Maps: 1, KFs: 368, MPs: 9997, Matches: 167

SLAM MODE |  Maps: 1, KFs: 368, MPs: 9997, Matches: 235

SLAM MODE |  Maps: 1, KFs: 368, MPs: 9997, Matches: 235

SLAM MODE |  Maps: 1, KFs: 368, MPs: 9997, Matches: 220

SLAM MODE |  Maps: 1, KFs: 368, MPs: 9997, Matches: 216

SLAM MODE |  Maps: 1, KFs: 368, MPs: 9997, Matches: 170

SLAM MODE |  Maps: 1, KFs: 369, MPs: 10032, Matches: 152

SLAM MODE |  Maps: 1, KFs: 369, MPs: 10032, Matches: 209

SLAM MODE |  Maps: 1, KFs: 369, MPs: 10032, Matches: 209

SLAM MODE |  Maps: 1, KFs: 369, MPs: 10032, Matches: 196

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10070, Matches: 175

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10070, Matches: 238

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10070, Matches: 243

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10070, Matches: 206

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10070, Matches: 206

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10070, Matches: 193

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10070, Matches: 187

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10117, Matches: 172

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10117, Matches: 197

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10117, Matches: 197

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10117, Matches: 202

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10151, Matches: 184

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10151, Matches: 212

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10151, Matches: 217

SLAM MODE |  Maps: 1, KFs: 373, MPs: 10200, Matches: 200

SLAM MODE |  Maps: 1, KFs: 373, MPs: 10191, Matches: 200

SLAM MODE |  Maps: 1, KFs: 373, MPs: 10191, Matches: 291

SLAM MODE |  Maps: 1, KFs: 373, MPs: 10191, Matches: 285

SLAM MODE |  Maps: 1, KFs: 373, MPs: 10191, Matches: 290

SLAM MODE |  Maps: 1, KFs: 373, MPs: 10191, Matches: 275

SLAM MODE |  Maps: 1, KFs: 373, MPs: 10191, Matches: 244

SLAM MODE |  Maps: 1, KFs: 373, MPs: 10191, Matches: 244

SLAM MODE |  Maps: 1, KFs: 374, MPs: 10246, Matches: 194

SLAM MODE |  Maps: 1, KFs: 374, MPs: 10246, Matches: 249

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 235

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 270

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 228

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 228

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 252

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 222

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 220

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 231

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 230

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 230

SLAM MODE |  Maps: 1, KFs: 375, MPs: 10275, Matches: 212

SLAM MODE |  Maps: 1, KFs: 376, MPs: 10267, Matches: 216

SLAM MODE |  Maps: 1, KFs: 376, MPs: 10267, Matches: 276

SLAM MODE |  Maps: 1, KFs: 377, MPs: 10308, Matches: 260

SLAM MODE |  Maps: 1, KFs: 377, MPs: 10308, Matches: 252

SLAM MODE |  Maps: 1, KFs: 377, MPs: 10308, Matches: 252

SLAM MODE |  Maps: 1, KFs: 377, MPs: 10308, Matches: 251

SLAM MODE |  Maps: 1, KFs: 378, MPs: 10322, Matches: 75

SLAM MODE |  Maps: 1, KFs: 378, MPs: 10322, Matches: 248

SLAM MODE |  Maps: 1, KFs: 378, MPs: 10322, Matches: 247

SLAM MODE |  Maps: 1, KFs: 378, MPs: 10322, Matches: 247

SLAM MODE |  Maps: 1, KFs: 378, MPs: 10322, Matches: 264

SLAM MODE |  Maps: 1, KFs: 378, MPs: 10322, Matches: 262

SLAM MODE |  Maps: 1, KFs: 378, MPs: 10322, Matches: 259

SLAM MODE |  Maps: 1, KFs: 378, MPs: 10322, Matches: 244

SLAM MODE |  Maps: 1, KFs: 378, MPs: 10322, Matches: 244

SLAM MODE |  Maps: 1, KFs: 378, MPs: 10322, Matches: 242

SLAM MODE |  Maps: 1, KFs: 379, MPs: 10335, Matches: 236

SLAM MODE |  Maps: 1, KFs: 379, MPs: 10335, Matches: 266

SLAM MODE |  Maps: 1, KFs: 379, MPs: 10335, Matches: 240

SLAM MODE |  Maps: 1, KFs: 379, MPs: 10335, Matches: 239

SLAM MODE |  Maps: 1, KFs: 379, MPs: 10335, Matches: 239

SLAM MODE |  Maps: 1, KFs: 379, MPs: 10335, Matches: 219

SLAM MODE |  Maps: 1, KFs: 380, MPs: 10397, Matches: 194

SLAM MODE |  Maps: 1, KFs: 380, MPs: 10397, Matches: 226

SLAM MODE |  Maps: 1, KFs: 380, MPs: 10397, Matches: 219

SLAM MODE |  Maps: 1, KFs: 380, MPs: 10397, Matches: 215

SLAM MODE |  Maps: 1, KFs: 380, MPs: 10397, Matches: 215

SLAM MODE |  Maps: 1, KFs: 380, MPs: 10397, Matches: 195

SLAM MODE |  Maps: 1, KFs: 380, MPs: 10397, Matches: 206

SLAM MODE |  Maps: 1, KFs: 381, MPs: 10403, Matches: 207

SLAM MODE |  Maps: 1, KFs: 381, MPs: 10403, Matches: 232

SLAM MODE |  Maps: 1, KFs: 381, MPs: 10403, Matches: 232

SLAM MODE |  Maps: 1, KFs: 381, MPs: 10403, Matches: 215

SLAM MODE |  Maps: 1, KFs: 382, MPs: 10456, Matches: 199

SLAM MODE |  Maps: 1, KFs: 382, MPs: 10456, Matches: 242

SLAM MODE |  Maps: 1, KFs: 382, MPs: 10456, Matches: 215

SLAM MODE |  Maps: 1, KFs: 382, MPs: 10456, Matches: 203

SLAM MODE |  Maps: 1, KFs: 383, MPs: 10514, Matches: 176

SLAM MODE |  Maps: 1, KFs: 383, MPs: 10485, Matches: 176

SLAM MODE |  Maps: 1, KFs: 383, MPs: 10485, Matches: 244

SLAM MODE |  Maps: 1, KFs: 383, MPs: 10485, Matches: 227

SLAM MODE |  Maps: 1, KFs: 383, MPs: 10485, Matches: 217

SLAM MODE |  Maps: 1, KFs: 383, MPs: 10485, Matches: 213

SLAM MODE |  Maps: 1, KFs: 383, MPs: 10485, Matches: 221

SLAM MODE |  Maps: 1, KFs: 383, MPs: 10485, Matches: 180

SLAM MODE |  Maps: 1, KFs: 383, MPs: 10485, Matches: 180

SLAM MODE |  Maps: 1, KFs: 384, MPs: 10520, Matches: 161

SLAM MODE |  Maps: 1, KFs: 384, MPs: 10520, Matches: 226

SLAM MODE |  Maps: 1, KFs: 384, MPs: 10520, Matches: 174

SLAM MODE |  Maps: 1, KFs: 384, MPs: 10520, Matches: 195

SLAM MODE |  Maps: 1, KFs: 384, MPs: 10520, Matches: 195

SLAM MODE |  Maps: 1, KFs: 384, MPs: 10520, Matches: 191

SLAM MODE |  Maps: 1, KFs: 384, MPs: 10520, Matches: 189

SLAM MODE |  Maps: 1, KFs: 384, MPs: 10520, Matches: 200

SLAM MODE |  Maps: 1, KFs: 384, MPs: 10520, Matches: 174

SLAM MODE |  Maps: 1, KFs: 384, MPs: 10593, Matches: 170

SLAM MODE |  Maps: 1, KFs: 385, MPs: 10522, Matches: 170

SLAM MODE |  Maps: 1, KFs: 385, MPs: 10522, Matches: 217

SLAM MODE |  Maps: 1, KFs: 385, MPs: 10522, Matches: 206

SLAM MODE |  Maps: 1, KFs: 385, MPs: 10522, Matches: 169

SLAM MODE |  Maps: 1, KFs: 385, MPs: 10522, Matches: 166

SLAM MODE |  Maps: 1, KFs: 385, MPs: 10588, Matches: 138

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 138

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 181

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 191

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 162

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 151

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 164

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 164

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 167

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 168

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 173

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 167

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 167

SLAM MODE |  Maps: 1, KFs: 386, MPs: 10546, Matches: 153

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 140

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 197

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 179

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 169

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 169

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 162

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 159

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 154

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 155

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 155

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 164

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 151

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 146

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 143

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 155

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 155

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 160

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 151

SLAM MODE |  Maps: 1, KFs: 387, MPs: 10559, Matches: 142

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 128

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 156

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 156

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 173

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 169

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 162

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 167

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 167

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 148

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 152

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 142

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 148

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 148

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 148

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 141

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 147

SLAM MODE |  Maps: 1, KFs: 388, MPs: 10573, Matches: 144

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 139

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 173

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 173

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 161

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 161

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 157

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 153

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 166

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 166

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 156

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 169

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 174

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 162

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 162

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 175

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 179

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 185

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 177

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 177

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 164

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 164

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 172

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 172

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 178

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 157

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 157

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 167

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 163

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 160

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 158

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 158

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 169

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 150

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 159

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 154

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 149

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 149

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 136

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 143

SLAM MODE |  Maps: 1, KFs: 389, MPs: 10589, Matches: 134

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 122

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 170

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 170

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 154

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 165

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 161

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 144

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 148

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 148

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 133

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 135

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 134

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 133

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 137

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 138

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 138

SLAM MODE |  Maps: 1, KFs: 390, MPs: 10638, Matches: 136

SLAM MODE |  Maps: 1, KFs: 391, MPs: 10674, Matches: 120

SLAM MODE |  Maps: 1, KFs: 391, MPs: 10674, Matches: 182

SLAM MODE |  Maps: 1, KFs: 391, MPs: 10674, Matches: 178

SLAM MODE |  Maps: 1, KFs: 391, MPs: 10674, Matches: 185

SLAM MODE |  Maps: 1, KFs: 391, MPs: 10674, Matches: 161

SLAM MODE |  Maps: 1, KFs: 391, MPs: 10674, Matches: 161

SLAM MODE |  Maps: 1, KFs: 391, MPs: 10674, Matches: 165

SLAM MODE |  Maps: 1, KFs: 391, MPs: 10674, Matches: 173

SLAM MODE |  Maps: 1, KFs: 392, MPs: 10733, Matches: 158

SLAM MODE |  Maps: 1, KFs: 392, MPs: 10733, Matches: 255

SLAM MODE |  Maps: 1, KFs: 392, MPs: 10733, Matches: 212
